flight,time,wind_speed,wind_angle,battery_voltage,battery_current,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,speed,payload,altitude,route
3,105.3,10.5,240.0,21.51899528503418,23.306650161743164,-0.5003065959486906,5.902788600258527,1.0048838267963884,-0.0096759051084518,0.0382960811257362,-0.0153367044404149,-1.5457056105136873,0.0637466282676905,-9.657561918497086,6.0,0.0,25,R5
3,105.5,10.399999618530272,240.0,21.5352725982666,23.79170799255371,-0.4656254859020562,5.908791805762963,0.9980717376773972,-0.1154656782746315,-0.0287737678736448,0.1390068382024765,-1.7024263389408592,0.0214286155393347,-9.735056821703912,6.0,0.0,25,R5
3,105.6,10.399999618530272,241.0,21.577842712402344,23.950742721557607,-0.4188202380132989,5.9153704284684485,0.9785787355971328,-0.0116519508883357,0.0315556824207305,0.2007221132516861,-1.7595099279284478,-0.0131863849237561,-9.652442681193351,6.0,0.0,25,R5
3,105.7,10.300000190734863,241.0,21.64169692993164,20.66666030883789,-0.3897545072142741,5.9083541606145085,0.9967331783088296,-0.029851010069251,0.1496961265802383,0.1458915024995803,-1.4760904151201248,0.2426658449694514,-9.977515711784363,6.0,0.0,25,R5
3,105.8,10.199999809265137,240.0,22.133752822875977,16.984989166259766,-0.3920893794050551,5.901328384880121,0.9454976972271334,-0.0338925868272781,-0.1581995487213134,0.0280180517584085,-1.6157822974026204,0.0384192218072712,-9.5822603058815,6.0,0.0,25,R5
3,106.1,10.100000381469728,241.0,21.64294815063477,22.91701316833496,-0.3715275696896089,5.915089787282988,0.9125769216758168,0.0093590393662452,-0.1899907141923904,0.2475764155387878,-1.652273016124964,-0.0620515113137662,-8.965369699001313,6.0,0.0,25,R5
3,106.2,10.0,238.0,21.695533752441406,22.52737617492676,-0.3754442238246487,5.921739618381068,0.9366131127532096,-0.0366435497999191,-0.0029129234608262,-0.0310582239180803,-1.5034739492833615,0.0694340047985315,-9.171155437231064,6.0,0.0,25,R5
3,106.3,10.0,241.0,21.801958084106445,21.06424903869629,-0.3513082657217795,5.924124906742081,0.950177621993884,0.0447825491428375,0.1605985015630722,0.1223464459180832,-1.5652917364239691,0.1797653910331428,-9.52578497350216,6.0,0.0,25,R5
3,106.5,10.0,241.0,22.044857025146484,17.772214889526367,-0.3504642182675747,5.933376479506945,0.7891207158072929,0.0201956816017627,-0.1073714792728424,-0.0709085017442703,-1.5457864482700825,0.2059456230327487,-9.847922701835632,6.0,0.0,25,R5
3,106.7,10.0,241.0,22.03609275817871,18.106189727783203,-0.366494792887229,5.891505603929454,0.7794272111480794,-0.0146419126540422,-0.0802875980734825,-0.0401975437998771,-1.6653814503550532,0.2962283868715167,-9.31879704773426,6.0,0.0,25,R5
3,106.8,10.100000381469728,238.0,21.938432693481445,19.028594970703125,-0.3959205270082635,5.8669064469824015,0.8132737745213994,0.0058098784647881,-0.1712503880262375,-0.1136576980352401,-1.5913875675201417,0.1600310930237174,-9.241995039582251,6.0,0.0,25,R5
3,106.9,10.199999809265137,239.0,21.910886764526367,19.799917221069336,-0.4115249584665781,5.856150976498803,0.8962692912353849,0.0107799479737877,0.0176260787993669,-0.0753731280565261,-1.7193421876430512,0.2011726688034832,-9.224742245078088,6.0,0.0,25,R5
3,107.1,10.199999809265137,239.0,21.981002807617188,18.583295822143555,-0.4140442262053611,5.8637764470037865,0.8821611716763501,0.0617299638688564,-0.148301288485527,0.0795996561646461,-1.4592440021038056,-0.1356092466786503,-9.58569612979889,6.0,0.0,25,R5
3,107.2,10.199999809265137,239.0,21.914644241333008,19.95895195007324,-0.4290310470153231,5.865362860842827,0.8375415573849109,-0.0542381480336189,-0.0514142513275146,0.0342595987021923,-1.6246038454771043,0.2180337181314826,-9.270670369863511,6.0,0.0,25,R5
3,107.4,10.300000190734863,241.0,21.93342399597168,19.513652801513672,-0.3929611615837063,5.836473123546585,0.8769392853836279,0.0130481217056512,-0.0876184701919555,0.1947010159492492,-1.673272414058447,-0.0800719904154539,-9.189846646785735,6.0,0.0,25,R5
3,107.5,10.399999618530272,243.0,21.869569778442383,20.762081146240234,-0.3832117167899844,5.840949201259129,0.8447910859061503,0.0402006991207599,-0.0602234862744808,-0.0098846200853586,-1.7627583485841751,0.0465927704796195,-9.224644011855126,6.0,0.0,25,R5
3,107.6,10.600000381469728,243.0,21.869569778442383,20.58714294433593,-0.3709179320483372,5.8371593329344105,0.8244509724512685,0.0431864559650421,-0.0734381526708602,-0.1513011902570724,-1.925227474719286,0.0994959931354969,-9.478811366558077,6.0,0.0,25,R5
3,107.81,10.699999809265137,243.0,21.679258346557614,22.304725646972656,-0.3633627369825232,5.837940725819213,0.8281291405701792,0.0442712903022766,0.0555369108915329,0.0942969694733619,-1.7942404885590078,0.0632075469614937,-9.625833172202109,6.0,0.0,25,R5
3,108.0,10.899999618530272,243.0,21.76815414428711,20.467866897583008,-0.3470548000362842,5.836057662139663,0.9313084002667048,0.1189620345830917,-0.0365887321531772,0.1822867840528488,-1.853933836072684,-0.0717913097888231,-10.07359248161316,6.0,0.0,25,R5
3,108.1,10.899999618530272,243.0,21.97223854064941,19.6965446472168,-0.3475670406541671,5.816344904883446,0.9570342172539288,-0.0480312667787075,-0.0868459120392799,0.101736731827259,-1.7846514934301376,0.0704464136436581,-10.01158743739128,6.0,0.0,25,R5
3,108.3,11.0,242.0,21.64795684814453,23.25893783569336,-0.3657995206875349,5.8214448003949055,0.9698483051621092,-0.0137081705033779,-0.1277054548263549,0.0809396654367446,-2.0158316892385484,-0.0540857946127653,-9.62038999915123,6.0,0.0,25,R5
3,108.5,10.899999618530272,243.0,21.630428314208984,23.227130889892567,-0.3694047117726321,5.861011998317629,1.0654744235500833,-0.1165508478879928,-0.0079952394589781,-0.072822205722332,-1.673469319045544,0.1933732140250504,-9.8687575006485,6.0,0.0,25,R5
3,108.6,10.899999618530272,247.0,21.8670654296875,19.72835159301757,-0.3610699547762072,5.888874074106361,1.0659169264491362,0.0407531857490539,0.0444419793784618,0.0389774367213249,-1.5925752831995488,-0.0657381944870576,-10.075522062778472,6.0,0.0,25,R5
3,108.7,10.899999618530272,246.0,21.970985412597656,18.82980155944824,-0.3498253237688322,5.8989407950888575,1.0569808626776889,0.1614834815263748,0.0595759563148021,-0.1887345165014267,-1.4759796103835106,0.008452524812892,-9.99431944012642,6.0,0.0,25,R5
3,108.9,10.899999618530272,246.0,21.98976707458496,18.47197151184082,-0.4166560230352041,5.917270842610327,0.9970631518305711,-0.0475052073597908,-0.1743958890438079,0.1940305978059768,-1.8706179888546468,-0.2689547803625464,-9.844684513807296,6.0,0.0,25,R5
3,109.1,10.899999618530272,247.0,21.96973419189453,19.163774490356445,-0.4658524085045277,5.907182263445701,0.9427655666489878,0.0228832196444273,-0.066719114780426,0.0489431470632553,-1.8222452893853192,-0.039856522232294,-9.49794404089451,6.0,0.0,25,R5
3,109.2,10.899999618530272,247.0,21.910886764526367,20.49967384338379,-0.4884768855287587,5.901084161080982,0.9247735554009968,0.04759107157588,0.0318925194442272,-0.2747105956077576,-1.5344957672059536,0.2467577995732427,-9.283821927309038,6.0,0.0,25,R5
3,109.3,10.800000190734863,248.0,21.77190971374512,21.597017288208008,-0.4947285273035949,5.896852465522553,0.9254246413780676,-0.0208602417260408,0.0003663412062451,0.0358235798776149,-1.6871958039700985,0.0965927500650286,-9.37759138584137,6.0,0.0,25,R5
3,109.5,10.800000190734863,247.0,21.8570499420166,20.06232643127441,-0.4392367371289253,5.907520657362378,0.9492278179909612,0.0048385858535766,0.143508642911911,-0.1314647793769836,-1.5294237461686135,0.0568419345282018,-9.71621416926384,6.0,0.0,25,R5
3,109.71,10.800000190734863,248.0,21.823244094848643,20.165699005126957,-0.342443968569214,5.916209537444665,0.9030662342479864,-0.0488175377249717,0.0980087518692016,-0.1256593316793441,-1.5975414696335792,0.2910879534110427,-9.719456450343133,6.0,0.0,25,R5
3,109.8,10.699999809265137,244.0,21.945945739746094,19.784013748168945,-0.316770453829502,5.913340422590824,0.8987356687867752,-0.0997461006045341,0.0616007894277572,-0.1659773141145706,-1.7248664908111095,0.3046337776444852,-9.812376308441165,6.0,0.0,25,R5
3,110.0,10.699999809265137,243.0,21.89711570739746,19.799917221069336,-0.2889572226751577,5.9029416139681015,0.9000759175481231,-0.0508453622460365,-0.0155113376677036,-0.1100834757089614,-1.6311720228195192,0.134539663027972,-9.490994040369989,6.0,0.0,25,R5
3,110.1,10.699999809265137,243.0,21.89961814880371,20.444011688232425,-0.2894971411948717,5.901920330796822,0.9284177031221732,-0.0360372960567474,-0.058589793741703,0.0593872740864753,-1.5452221919596196,0.0677909372001886,-9.717015237808226,6.0,0.0,25,R5
3,110.2,10.699999809265137,242.0,21.769405364990234,21.11195945739746,-0.2880029067381871,5.909515699265167,0.9223260804061356,0.0899705663323402,-0.007545315194875,-0.0230562146753072,-1.5147941587865354,0.1381194746308028,-9.45720648944378,6.0,0.0,25,R5
3,110.4,10.699999809265137,239.0,21.938432693481445,19.61702537536621,-0.3310089306170237,5.916605376871263,0.9281159591049908,0.044465821236372,0.0680417343974113,-0.1969573944807052,-1.3546949091553688,0.2505647024139762,-9.810663074254991,6.0,0.0,25,R5
3,110.61,10.600000381469728,241.0,21.908382415771484,19.561363220214844,-0.3857052977920234,5.929219022150361,0.9085924962641888,0.0003739153908099,0.0120584862306714,0.0208775624632835,-1.7697368542850018,0.0907960031926632,-9.653381159305573,6.0,0.0,25,R5
3,110.7,10.5,241.0,21.944692611694336,20.06232643127441,-0.3871992506822232,5.932793293207276,0.9126527749416524,0.0142125515267252,0.0415107235312461,-0.0432512685656547,-1.4542496028542518,0.3074437119439244,-9.614643355607988,6.0,0.0,25,R5
3,110.9,10.5,241.0,21.716819763183597,21.676536560058597,-0.4173871534394622,5.9285087265670775,0.8860731081407609,-0.1012323498725891,0.018423268571496,0.0087476344779133,-1.5642861615121366,0.0500263651460409,-9.520459329485892,6.0,0.0,25,R5
3,111.0,10.5,242.0,21.87332534790039,20.4281063079834,-0.4169614478292048,5.928706262334119,0.873969278821281,-0.1494568586349487,0.1732710748910904,-0.0891472101211547,-1.5134745883941652,0.105796870496124,-9.8845964384079,6.0,0.0,25,R5
3,111.2,10.5,241.0,21.81072425842285,19.982807159423828,-0.4273627800430482,5.924574796730923,0.8452058363266715,0.142007291316986,-0.1425993591547012,-0.0262044630944728,-1.414569520354271,0.0469438775070011,-9.782283613085747,6.0,0.0,25,R5
3,111.3,10.5,241.0,22.0035400390625,18.853656768798828,-0.4543620131677695,5.890894793979437,0.8988970665586662,0.1101499423384666,-0.1782133132219314,0.1670262366533279,-1.7559349402785305,-0.0629974628984928,-9.918866969347,6.0,0.0,25,R5
3,111.4,10.399999618530272,242.0,22.14752578735352,16.754386901855472,-0.4658323808514036,5.88354589235978,0.9482999631093758,0.0687166601419448,-0.1540069133043289,-0.1487431228160858,-1.373145944327116,0.1001795965991914,-9.903943705558778,6.0,0.0,25,R5
3,111.61,10.399999618530272,240.0,21.992271423339844,18.77413749694824,-0.4977803386902358,5.872854250696392,0.96870335971081,-0.1040498688817024,-0.0412895381450653,-0.0248197875916957,-1.5871879510581497,-0.0850802768021822,-9.599731201529504,6.0,0.0,25,R5
3,111.71,10.399999618530272,242.0,22.12248420715332,17.947153091430664,-0.489263553760287,5.890284762560022,0.9692195209598437,0.0169730111956596,-0.0382176525890827,-0.1676041185855865,-1.4047631549835211,0.1076734521333128,-9.553697242140773,6.0,0.0,25,R5
3,111.8,10.5,243.0,21.99101829528809,18.75823402404785,-0.4757786120572079,5.879909571471712,0.9527195423299684,0.0027915930841118,0.0174936093389987,-0.0567150935530662,-1.4444207257032395,0.1806991913728416,-9.387326999902726,6.0,0.0,25,R5
3,112.01,10.600000381469728,243.0,21.875829696655277,19.31485939025879,-0.4629844757133154,5.8789610587629815,0.929149502401754,0.0898079276084899,0.0440040379762649,0.04043785110116,-1.6834028613567351,-0.0788782356586307,-9.56535249710083,6.0,0.0,25,R5
3,112.2,10.600000381469728,240.0,22.064889907836918,18.225465774536133,-0.4236337792525501,5.871964916443693,0.8872575977602469,-0.028831373900175,0.0494417250156402,0.1060332581400871,-1.6865545105934143,0.0960436691064387,-9.709582257270814,6.0,0.0,25,R5
3,112.3,10.600000381469728,239.0,22.014806747436523,19.10811233520508,-0.4054530992945254,5.85379567893121,0.8731921371993334,-0.0206162855029106,-0.1310627460479736,0.0604500956833362,-1.9658198690414432,-0.0308694340009242,-9.555097650289536,6.0,0.0,25,R5
3,112.5,10.600000381469728,239.0,22.02607536315918,19.2989559173584,-0.3982010295997692,5.850711411569576,0.9057348649019412,0.0234589241445064,0.1359670311212539,-0.1387880891561508,-1.6700042590498925,0.1277956215385347,-9.658834857344628,6.0,0.0,25,R5
3,112.6,10.600000381469728,239.0,21.89961814880371,20.467866897583008,-0.4034703526049692,5.873356131144407,0.9179505791586308,0.0096135530620813,0.1195781230926513,0.0106204906478524,-1.4510282255709173,0.0364792252890765,-9.725061591267586,6.0,0.0,25,R5
3,112.8,10.5,239.0,22.03734397888184,18.88546371459961,-0.4563920715668939,5.876818626540103,0.9460165344757908,0.0855725705623626,-0.0725442916154861,-0.0446312874555587,-1.4816696821153164,-0.0933431142847985,-9.795686600804329,6.0,0.0,25,R5
3,112.9,10.399999618530272,239.0,21.8570499420166,21.0483455657959,-0.4926861577710857,5.8930640661065565,0.9451808106247832,0.1339944899082183,-0.1093121021986007,0.1160536631941795,-1.7217170342803003,-0.1630710969865322,-9.5249868285656,6.0,0.0,25,R5
3,113.1,10.300000190734863,240.0,21.915895462036133,19.919193267822266,-0.6086214203663677,5.893281490801351,0.9849409189004634,0.0045491559430956,0.0137638784945011,0.0829994902014732,-1.6821386933326723,-0.4635213562846184,-9.858565803766249,6.0,0.0,25,R5
3,113.2,10.199999809265137,240.0,21.932172775268555,19.561363220214844,-0.6169447266386339,5.917775837301152,0.9938799730452408,0.0900545418262481,0.0381355956196785,-0.0507180616259574,-1.2685921736061574,0.046597119346261,-10.122666993141175,6.0,0.0,25,R5
3,113.31,10.100000381469728,241.0,21.981002807617188,20.181602478027344,-0.6457037698763594,5.865354713858289,1.0262252797138356,-0.012568661943078,0.6043736934661865,0.0667662397027015,-1.7776235787570478,-0.3765314519405365,-10.632954672574998,6.0,0.0,25,R5
3,113.5,10.0,237.0,22.091182708740234,18.21751403808593,-0.6308225489900299,5.73499108696015,0.8616851612175265,0.044808205217123,1.3829445838928225,-0.042574793100357,-2.2600994154810907,-0.2275887628644705,-10.744443533420563,6.0,0.0,25,R5
3,113.7,9.600000381469728,237.0,21.40255546569824,26.04205894470215,-0.5227527573575503,5.104029350096396,-0.5660965595522757,0.1742707341909408,1.6138805150985718,-0.2328198403120041,-1.1219869089871646,-0.1774672525562346,-11.031040130853656,6.0,0.0,25,R5
3,113.8,9.399999618530272,237.0,21.35497665405273,26.93265914916992,-0.4602177084063431,4.464565045086176,-1.2511086018442978,-0.1216462329030036,0.8078128099441528,-0.1108621656894683,-0.1800503148883581,-0.2938948544673622,-12.052952163219455,6.0,0.0,25,R5
3,114.0,9.0,215.0,22.123735427856445,16.619207382202152,-0.3708295717021604,3.23498814184619,-1.1507215740516,-0.2093238085508346,-0.1325140297412872,0.1193656548857688,0.0403774726018309,-0.1773244343139231,-12.454971628189089,6.0,0.0,25,R5
3,114.2,8.800000190734863,210.0,22.459285736083984,14.233675003051758,-0.3780470890872797,2.3506091945791243,-0.6946043666024816,0.0485905930399894,-1.0824339389801023,0.202977791428566,-0.0298356005921959,-0.0078682235162705,-11.064247637987137,6.0,0.0,25,R5
3,114.3,8.300000190734862,209.0,22.2526969909668,15.243550300598145,-0.3336223594899034,2.0037826825780902,-0.566282500033036,0.125547394156456,-0.9382445812225342,-0.0491941682994365,-0.1299238892644643,0.1905245419219136,-8.640320057272909,6.0,0.0,25,R5
3,114.4,8.0,208.0,22.489334106445312,13.414642333984377,-0.294417994524048,1.7460256285458169,-0.5005650608354454,-0.0626833885908126,-1.0011693239212036,-0.0503186471760273,-0.3399832843244076,-0.2831605542451143,-8.399056922793386,6.0,0.0,25,R5
3,114.6,7.300000190734862,213.0,22.06864547729492,19.092208862304688,-0.2190508780171332,1.3447226446204492,-0.4546440920758919,-0.4436966478824616,-0.2425915300846099,-0.1128435134887695,-0.4415964172035456,-0.1401413413044065,-8.388807338476182,6.0,0.0,25,R5
3,114.7,6.9000000953674325,215.0,21.97223854064941,19.6965446472168,-0.2071934675747619,1.225475203775323,-0.4871451851950048,-0.1858913749456405,-0.1324414163827896,-0.0697983354330062,-0.4996865312755108,0.0949607556313276,-8.703468816876413,6.0,0.0,25,R5
3,114.9,6.199999809265138,214.0,21.859554290771484,21.239187240600582,-0.2383045645330537,0.987683753365684,-0.4703793507883582,0.1580133587121963,0.0141450902447104,-0.0905786827206611,-0.0980499401595443,0.103246406391263,-9.510989763736726,6.0,0.0,25,R5
3,115.0,5.800000190734862,213.0,21.709306716918945,23.31460189819336,-0.2501857248990997,0.7881906295742122,-0.346229691931956,0.1001031100749969,-0.021443335339427,-0.0567012950778007,-0.3856365899741649,0.2407884684763849,-9.768305259346963,6.0,0.0,25,R5
3,115.11,5.099999904632568,206.0,21.796951293945312,22.0025577545166,-0.2475565770378836,0.6843459734335035,-0.2769861354089766,0.2291875034570694,0.181742325425148,-0.0290979389101266,-0.2981762405857444,0.0106953614205122,-10.554507257938386,6.0,0.0,25,R5
3,115.3,4.900000095367432,207.0,22.203866958618164,18.21751403808593,-0.2563532759160949,0.6013544358160934,-0.2449132486455981,0.1644849926233291,0.0663056969642639,-0.0251527614891529,-0.1350269005447626,-0.0122334657877217,-10.128548122644425,6.0,0.0,25,R5
3,115.5,4.300000190734863,207.0,21.99853134155273,19.203533172607425,-0.0557855835325995,0.3950054302562674,-0.2771535161145017,-0.1080117374658584,-0.0643152818083763,0.0154084945097565,-0.14270741016604,-0.0785736048594117,-9.341606451272964,6.0,0.0,25,R5
3,115.7,4.099999904632568,206.0,22.14877700805664,17.549564361572266,-0.033361698670852,0.2961314792725576,-0.3296413858649708,0.0258514415472745,0.0807563886046409,0.1101875677704811,-0.2695990704372525,0.0487910677492618,-9.32265854895115,6.0,0.0,25,R5
3,115.8,3.5,209.0,22.07615852355957,18.861608505249023,-0.0402802166123315,0.1745050655827044,-0.3684666018612162,-0.0092171318829059,0.5227144360542297,0.0057451892644166,-0.3485851963609457,0.1180202098656445,-9.389841887354851,6.0,0.0,25,R5
3,116.0,3.400000095367432,209.0,22.223899841308597,16.587400436401367,0.0033011312617767,0.047809302135142,-0.5212669306531527,-0.0817927867174148,-0.5887413620948792,0.0089122708886861,0.3096155140176415,0.1480474164057523,-8.864789988398552,6.0,0.0,25,R5
3,116.1,3.0999999046325684,209.0,22.322813034057614,16.022825241088867,0.0417410756234736,-0.0536883686334414,-0.5690452609821616,0.0409271083772182,-0.2420372366905212,0.0092364205047488,-0.0254725407483056,0.0339734512707218,-8.882614640593529,6.0,0.0,25,R5
3,116.3,3.0,209.0,22.091182708740234,18.18570709228516,0.0392915429473977,-0.1074110867671898,-0.7809033140101996,-0.0104610575363039,-0.0544649213552475,0.0263607930392026,-0.0830700131971389,0.0278309946251101,-8.759036076664925,6.0,0.0,25,R5
3,116.41,2.799999952316284,211.0,22.05988121032715,18.9013671875,0.0317205638652644,-0.1194305825354427,-0.8295276950998932,-0.0319900661706924,-0.0843806937336921,-0.0338665805757045,-0.0910404807608574,0.1386977642588317,-8.950201436877249,6.0,0.0,25,R5
3,116.5,2.700000047683716,210.0,22.111215591430664,18.16185188293457,0.0356866554754962,-0.1224307753787322,-0.8856246585884763,0.0346578024327755,-0.0298102553933858,-0.0027023532893508,0.1445782268140465,0.0476189020089805,-9.25174527168274,6.0,0.0,25,R5
3,116.7,2.5999999046325684,209.0,22.00604248046875,19.251245498657227,0.0474083558949319,-0.1496440409290878,-0.947286221781732,0.0902258604764938,-0.0206356793642044,0.0017107739113271,0.0828543605748564,0.0153725035395473,-9.432725366950038,6.0,0.0,25,R5
3,116.8,2.5,209.0,21.90462684631348,20.30883026123047,0.0444319167250002,-0.1525230805797854,-0.9665153946167272,-0.0199278537184,-0.0111391162499785,0.0159764792770147,-0.0776068773865699,0.24824129300192,-9.59355771124363,6.0,0.0,25,R5
3,117.01,2.400000095367432,209.0,21.97974967956543,19.82377243041992,0.0600538332339061,-0.1863910382812692,-0.9301108409165793,-0.0436185710132122,-0.0054121627472341,0.0387774892151355,-0.102924042083323,0.1121461244300007,-9.615337420105934,6.0,0.0,25,R5
3,117.1,2.299999952316284,209.0,21.91339111328125,20.388347625732425,0.081181589651065,-0.2407865406689165,-0.9282379602242636,-0.0276450533419847,0.0163617022335529,-0.0354974716901779,-0.049470167029649,0.1983934323862195,-9.760139037966727,6.0,0.0,25,R5
3,117.3,2.299999952316284,208.0,21.821990966796875,21.35846519470215,0.0837984837817737,-0.2635457188183073,-0.92129138654981,-0.0358000099658966,-0.0329965911805629,-0.0342591553926467,-0.0430935088405385,0.1527861461509019,-9.883721694946288,6.0,0.0,25,R5
3,117.5,2.200000047683716,207.0,21.93467712402344,19.648834228515625,0.0896924432012667,-0.3065290463475317,-0.8593845868035133,0.0409181602299213,0.2075993418693542,-0.0301692653447389,-0.1071190264541656,0.2629233043268323,-10.065000582933427,6.0,0.0,25,R5
3,117.6,2.0999999046325684,204.0,21.92716407775879,20.595094680786133,0.0945924967008519,-0.3525950257659988,-0.8820862801970554,0.0996832400560379,0.3915332555770874,-0.0548444613814353,-0.2273219471052289,0.1257420702651143,-10.190741447210312,6.0,0.0,25,R5
3,117.7,2.0999999046325684,202.0,21.88334274291992,20.865455627441406,0.1014848910112798,-0.3919925221101664,-0.8776088774474247,0.0535567440092563,0.0855771154165268,0.0133284758776426,0.2010163471475244,0.0088494868017733,-9.935725661516187,6.0,0.0,25,R5
3,117.9,2.0,202.0,21.90963554382324,20.53943252563477,0.1082637014579361,-0.4607427660176106,-0.9052585724927492,-0.0051883687265217,-0.1717358529567718,0.072007916867733,0.2062491666153072,-0.107179974541068,-9.964325562715532,6.0,0.0,25,R5
3,118.0,2.0,202.0,21.90462684631348,20.68256378173828,0.0861809124432752,-0.4457104198589279,-0.8948353602958453,-0.0586161911487579,-0.2489466071128845,0.0219208411872386,0.0275461187353357,0.0477981739863753,-9.998007863759996,6.0,0.0,25,R5
3,118.2,2.0,200.0,22.021068572998047,19.22739028930664,0.0492600397536476,-0.367647714223671,-0.9320852454861954,0.0187627263367176,-0.1035243794322014,-0.0120889944955706,-0.0107159363105893,0.0862089356034994,-9.948823424577713,6.0,0.0,25,R5
3,118.3,1.8999999761581416,199.0,21.93342399597168,20.05437469482422,0.0118943459320353,-0.4337004911083713,-0.9339842703480784,0.1235079765319824,1.1644898653030396,0.1020678207278251,-0.3014702877961099,0.1987454530410468,-10.074846124649047,6.0,0.0,25,R5
3,118.5,1.8999999761581416,196.0,21.91339111328125,20.4837703704834,0.0073205573641601,-0.467361435568679,-0.9461204396322264,0.0517100319266319,0.1050549820065498,0.0158158671110868,0.7457071065902711,0.0048301107622683,-9.535869666337966,6.0,0.0,25,R5
3,118.7,1.8999999761581416,196.0,21.829504013061523,21.09605598449707,0.0193146129507117,-0.6230555052660789,-0.9706950715352666,-0.003512741299346,-0.4143857657909393,-0.0157372299581766,0.1546670401096344,0.1386273601278662,-9.819723919630054,6.0,0.0,25,R5
3,118.81,1.7000000476837158,189.0,21.96722984313965,19.784013748168945,0.0092410039296492,-0.5900836258428312,-0.9813824056445803,-0.0631855651736259,-0.2667877078056335,0.066578671336174,-0.2376299670338631,0.214596560318023,-9.951007944345475,6.0,0.0,25,R5
3,118.9,1.7000000476837158,193.0,21.93342399597168,20.40425109863281,0.04188819057076,-0.4556197517085073,-0.9966319397974348,0.0803660973906517,-0.0596096962690353,-0.0218384563922882,-0.0189219553023576,0.1098615990020334,-9.920462089776994,6.0,0.0,25,R5
3,119.1,1.600000023841858,192.0,21.93342399597168,20.141843795776367,0.0446154748375092,-0.4205531378617017,-1.022178061428073,0.1026837229728698,0.0431644730269908,0.0535036399960517,-0.0293503273744136,0.0088336170930415,-9.903590533733366,6.0,0.0,25,R5
3,119.2,1.600000023841858,194.0,21.97223854064941,19.680641174316406,0.0395571045871164,-0.3648572431318475,-1.0130089137133416,-0.0961333960294723,0.1425976455211639,-0.0058817798271775,0.0075572521425783,0.1463080433383584,-9.779833045005796,6.0,0.0,25,R5
3,119.4,1.600000023841858,190.0,21.93592834472656,19.60112190246582,0.0684626754352392,-0.3533023026187608,-1.0338882113672987,-0.034560889005661,0.0234555844217538,0.0845718309283256,0.1135183197632432,-0.1384001044370234,-9.804089049696923,6.0,0.0,25,R5
3,119.5,1.5,187.0,21.96347427368164,19.96690368652344,0.0494703222735243,-0.3277760622620689,-1.0272254142074186,-0.0598841458559036,-0.0346582680940628,-0.0620558075606823,0.151635542018339,0.1124911832436919,-9.80767397761345,6.0,0.0,25,R5
3,119.7,1.399999976158142,184.0,21.908382415771484,20.626901626586918,0.0236676263637294,-0.3552060210097983,-1.027492721404268,-0.0995228886604309,-0.0546235032379627,-0.017792772501707,0.0589856608305126,0.1152062281966209,-9.877489732503893,6.0,0.0,25,R5
3,119.8,1.399999976158142,187.0,21.86205673217773,20.54738426208496,-0.0076818644163362,-0.3799528029346,-0.9643028948779448,0.0879376605153083,0.3915807604789734,0.0251440592110157,0.2592268590442837,0.0775728447642177,-10.045833410024644,6.0,0.0,25,R5
3,120.0,1.399999976158142,193.0,21.929668426513672,20.51557731628418,-0.0289900525386923,-0.5217862231064819,-0.9240596718554722,-0.0008927187882363,1.2162706851959229,-0.0116716558113694,-0.7413040070235729,-0.0604155700094997,-10.207913550138477,6.0,0.0,25,R5
3,120.2,1.2999999523162842,196.0,22.05111694335937,18.344741821289062,-0.0554183877258938,-0.7343861274995389,-0.9225283332316032,-0.0093054166063666,-1.0809059143066406,0.0127713875845074,1.5018877458572388,0.0439225480891764,-9.20142413377762,6.0,0.0,25,R5
3,120.3,1.2999999523162842,207.0,21.908382415771484,20.412202835083008,-0.0714655315086967,-0.8067455383031661,-0.9622364048316384,0.0034469857346266,-0.890859842300415,0.0434714630246162,0.1327350660972297,0.0498463302897289,-9.522242730259896,6.0,0.0,25,R5
3,120.5,1.2999999523162842,213.0,21.78818702697754,21.056297302246094,-0.063424670285795,-0.6600206940686196,-1.0787305039456403,-0.0286945234984159,-0.1994897723197937,0.1202587261795997,-0.0956029078178107,-0.1202093251794576,-9.842432166337966,6.0,0.0,25,R5
3,120.6,1.2999999523162842,234.0,21.8670654296875,20.91316604614257,-0.036440495955747,-0.6279922246351985,-1.0305091396504222,0.2024354040622711,0.3579303920269012,0.0015151527477428,-0.2075915046036243,0.1785758115537464,-10.159090468883512,6.0,0.0,25,R5
3,120.8,1.2999999523162842,247.0,21.793193817138672,21.636775970458984,0.0753238755920982,-0.6454294306863331,-0.9883935724196844,-0.4104000926017761,-0.0550652928650379,0.085037000477314,0.4238605695962906,-0.2753196573257446,-9.900403801202772,6.0,0.0,25,R5
3,120.9,1.2999999523162842,263.0,21.769405364990234,21.19942855834961,0.1132276623058317,-0.6836355895386258,-0.9634995959753624,-0.3644377589225769,-0.1700740456581115,-0.0126982666552066,0.5248942799493671,-0.0617307367175817,-9.853295123577118,6.0,0.0,25,R5
3,121.0,1.2999999523162842,270.0,21.89461135864257,20.610998153686523,-0.0515270463263858,-0.7102806569597023,-0.9631341575243204,-0.9765911102294922,-0.1166256517171859,-0.1371424496173858,0.3183404003083706,-0.4306426819413901,-9.868918883800507,6.0,0.0,25,R5
