epoch,train_loss,val_loss,learning_rate,candidate,model_type,window_seconds,window_steps,is_best_epoch,phase
33,0.022632178388494878,0.02075882283454258,3.75e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
34,0.022526489546394798,0.020515268013144614,3.75e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
35,0.022391105200945626,0.02042547826865764,3.75e-05,tcn_rls_window_3s,tcn_rls,3.0,25,1,stage1_tcn_window
36,0.022316764861603625,0.020634037368839505,3.75e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
37,0.02226772434003152,0.0204888696571736,3.75e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
38,0.022356364509456265,0.020642928565732594,3.75e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
39,0.022267682784180457,0.020617683220025898,1.875e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
40,0.022209047478329393,0.020763511123052827,1.875e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
41,0.022148043488967692,0.02046948606687519,1.875e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
42,0.022092845005910165,0.020543042542656917,1.875e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
43,0.022139399871946415,0.02055101133133855,9.375e-06,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
44,0.022039499605988968,0.020509679632750608,9.375e-06,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
45,0.022096084823187548,0.02048087669247029,9.375e-06,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
46,0.022052232626576043,0.020573117513615936,9.375e-06,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
47,0.02209676818607171,0.020621612753394462,4.6875e-06,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
48,0.02198928474684791,0.020660145612550463,4.6875e-06,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
49,0.02207978569493696,0.020605091232123132,4.6875e-06,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
50,0.022071000480200945,0.020495147984032222,4.6875e-06,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
1,0.1459228230890465,0.0538519952879818,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
2,0.05625611332742317,0.03352725478224025,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
3,0.044124418218085104,0.030021915749614374,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
4,0.03895569838455477,0.02622731619677407,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
5,0.035799916272655635,0.025391259155645378,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
6,0.03361542984141056,0.023741983975091408,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
7,0.03210235975669819,0.023046899176021672,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
8,0.03080333000886525,0.02341960788426931,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
9,0.029920911519897557,0.022971964667004685,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
10,0.029085835919030734,0.02226866559964865,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
11,0.02836826487391647,0.02270209331617059,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
12,0.02796476371650906,0.022276554421489375,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
13,0.027113730668833727,0.022021012012730424,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
14,0.0267528996749409,0.022045054136435482,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
15,0.026178523936170213,0.022007270733951288,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
16,0.02587849684791174,0.021974212813856833,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
17,0.025485084527679273,0.022024621678735336,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
18,0.025055738709121356,0.021571176216269614,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
19,0.024783472468479117,0.02116240060307644,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
20,0.024379221766646968,0.022276930079672266,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
21,0.024162318693360912,0.021308630200001906,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
22,0.02395352516745469,0.02137500639734727,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
23,0.023578711399231678,0.02076939519478881,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
24,0.023263091632190702,0.021581899211727797,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
25,0.023282228871158394,0.020728197394167047,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
26,0.022929194986209614,0.020894178800797913,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
27,0.022721512694542947,0.020405808285487128,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
28,0.02258324252610323,0.021370355302716523,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
29,0.022323295286643025,0.021304509118153944,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
30,0.022240680715622536,0.020446184101372066,0.0003,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
31,0.02199591675285658,0.02116272790921599,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
32,0.0216084284500591,0.020410652788291246,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
33,0.02143983482318755,0.020446637866701898,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
34,0.021336006759751773,0.02033133498057587,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
35,0.021227622943754926,0.020707883956881286,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
36,0.021056318951930653,0.021265950223282298,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
37,0.021014161310579198,0.02067947713141758,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
38,0.020867726186958233,0.020203321086132695,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
39,0.020726854930063043,0.020103193302840303,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
40,0.020745428856382978,0.020362044107180264,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
41,0.02068094802748227,0.020828812417280813,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
42,0.0206468199000197,0.019992881835342396,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
43,0.020489272434003152,0.021087562798146137,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
44,0.02054289795114263,0.020239633470682892,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
45,0.020451221126379038,0.02031808652070003,0.00015,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
46,0.020350545151201733,0.020448919711208866,7.5e-05,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
47,0.020170963849487786,0.02013699138113669,7.5e-05,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
48,0.020047783072301026,0.02034690247883817,7.5e-05,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
49,0.019903217961977936,0.019882207727519426,7.5e-05,tcn_rls_window_4s,tcn_rls,4.0,33,1,stage1_tcn_window
50,0.01996788040533885,0.020390869363788276,7.5e-05,tcn_rls_window_4s,tcn_rls,4.0,33,0,stage1_tcn_window
1,0.1582519577423168,0.048521297810500456,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
2,0.056693699517336486,0.03584621134216941,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
3,0.045584620025610714,0.030412252497048292,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
4,0.040570494114460204,0.027973429361979166,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
5,0.03691545077324665,0.026399590807815357,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
6,0.034913065159574465,0.025061890615478366,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
7,0.03342824997537431,0.023759669664790904,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
8,0.03205359473502758,0.023891075641043952,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
9,0.03135471458825847,0.0230616632864869,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
10,0.03027730681146572,0.022803636326577736,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
11,0.029673327915681637,0.023144864135221474,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
12,0.029099912578802206,0.023045264505017902,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
13,0.028429878349093773,0.023942239541676187,0.0003,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
14,0.028252739607959022,0.022928072169813567,0.00015,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
15,0.027641154452324665,0.021984257021014246,0.00015,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
16,0.027331495641252954,0.021771279287948468,0.00015,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
17,0.026902971705082743,0.02209187937102472,0.00015,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
18,0.026851350103427898,0.02163417892874486,0.00015,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
19,0.026638627240937747,0.02262125985786582,0.00015,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
20,0.02661256094858156,0.02164183900822669,0.00015,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
21,0.026222948680063043,0.022006984341079183,0.00015,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
22,0.026353766499211978,0.02192084703555854,7.5e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
23,0.02592756353427896,0.021810163629265692,7.5e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
24,0.025936718134357762,0.02162145490256989,7.5e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
25,0.025759080723010246,0.02107316132800598,7.5e-05,tcn_rls_window_1s,tcn_rls,1.0,8,1,final_tcn
26,0.02547884191538613,0.021711350649613423,7.5e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
27,0.02546620431934594,0.021514466708204793,7.5e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
28,0.02542205507535461,0.021499207919142293,7.5e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
29,0.025449677403467298,0.021701252511330742,3.75e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
30,0.025293259640957445,0.021284201259950106,3.75e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
31,0.02508755817819149,0.021209106817251296,3.75e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
32,0.024997791383471236,0.021168716123814556,3.75e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
33,0.025128205956954294,0.021370355302716523,1.875e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
34,0.025067839157308903,0.021209666585137683,1.875e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
35,0.02511722443853428,0.02134154678335428,1.875e-05,tcn_rls_window_1s,tcn_rls,1.0,8,0,final_tcn
